,asin,brand,title,url,rating,totalReviews,price,Review_URL,Price (Euros)
1,B0009N5L7K,Motorola,Motorola I265 phone,https://www.amazon.com/Motorola-i265-I265-phone/dp/B0009N5L7K,3.0,7.0,49.95,http://www.amazon.com/reviews/B0009N5L7K,48.45
2,B000SKTZ0S,Motorola,MOTOROLA C168i AT&T CINGULAR PREPAID GOPHONE CELL PHONE,https://www.amazon.com/MOTOROLA-C168i-CINGULAR-PREPAID-GOPHONE/dp/B000SKTZ0S,2.7,22.0,99.99,http://www.amazon.com/reviews/B000SKTZ0S,96.99
4,B001DCJAJG,Motorola,Motorola V365 no contract cellular phone AT&T,https://www.amazon.com/Motorola-V365-contract-cellular-phone/dp/B001DCJAJG,3.1,12.0,149.99,http://www.amazon.com/reviews/B001DCJAJG,145.49
9,B002WTC1NG,Motorola,Motorola Barrage V860 Phone (Verizon Wireless),https://www.amazon.com/Motorola-Barrage-V860-Verizon-Wireless/dp/B002WTC1NG,3.6,352.0,139.99,http://www.amazon.com/reviews/B002WTC1NG,135.79
10,B0033SFV5A,Samsung,Verizon or PagePlus Samsung Smooth U350 Great Condition Blue CDMA Cell Phone,https://www.amazon.com/Verizon-PagePlus-Samsung-U350-Condition/dp/B0033SFV5A,3.3,57.0,64.99,http://www.amazon.com/reviews/B0033SFV5A,63.04
11,B003FCO9XE,Samsung,Samsung Smooth Verizon Wireless Prepaid Mobile Cell Camera Phone CDMA,https://www.amazon.com/Samsung-Smooth-Verizon-Wireless-Prepaid/dp/B003FCO9XE,2.6,78.0,99.99,http://www.amazon.com/reviews/B003FCO9XE,96.99
12,B003P2VNAQ,Samsung,"Samsung Rugby II, Black (AT&T)",https://www.amazon.com/Samsung-Rugby-II-Black-AT/dp/B003P2VNAQ,3.6,70.0,179.0,http://www.amazon.com/reviews/B003P2VNAQ,173.63
13,B003W646YK,Motorola,Motorola i570 Nextel iDen PTT rugged black cell phone,https://www.amazon.com/Motorola-i570-Nextel-rugged-black/dp/B003W646YK,2.9,3.0,79.0,http://www.amazon.com/reviews/B003W646YK,76.63
14,B003XREZ4O,Samsung,"Samsung Gusto, Black (Verizon Wireless)",https://www.amazon.com/Samsung-Gusto-Black-Verizon-Wireless/dp/B003XREZ4O,3.4,16.0,99.99,http://www.amazon.com/reviews/B003XREZ4O,96.99
15,B0046REOWS,Samsung,Samsung T201G Prepaid Phone (Net10),https://www.amazon.com/Samsung-T201G-Prepaid-Phone-Net10/dp/B0046REOWS,3.6,22.0,64.94,http://www.amazon.com/reviews/B0046REOWS,62.99
16,B004C7NVD0,Samsung,Samsung Convoy SCH-U640 Cell Phone Ruggedized PTT 2+ megapixel Camera for Verizon,https://www.amazon.com/Samsung-SCH-U640-Ruggedized-megapixel-Verizon/dp/B004C7NVD0,3.2,107.0,199.99,http://www.amazon.com/reviews/B004C7NVD0,193.99
17,B004GLQTG8,Samsung,Samsung R355C Net 10 Unlimited,https://www.amazon.com/Samsung-R355C-Net-10-Unlimited/dp/B004GLQTG8,3.5,146.0,79.99,http://www.amazon.com/reviews/B004GLQTG8,77.59
23,B006VH79R8,Samsung,Samsung Replenish Prepaid Android Phone (Boost Mobile),https://www.amazon.com/Samsung-Replenish-Prepaid-Android-Mobile/dp/B006VH79R8,3.7,84.0,14.99,http://www.amazon.com/reviews/B006VH79R8,14.54
25,B007LU0HU0,Samsung,Samsung Replenish SPH-M580 Blue No Contract Sprint Cell Phone,https://www.amazon.com/Samsung-Replenish-SPH-M580-Contract-Sprint/dp/B007LU0HU0,2.5,10.0,249.99,http://www.amazon.com/reviews/B007LU0HU0,242.49
26,B007X6FFLS,Samsung,Samsung a157 GoPhone (AT&T),https://www.amazon.com/Samsung-a157-GoPhone-AT-T/dp/B007X6FFLS,3.4,305.0,97.69,http://www.amazon.com/reviews/B007X6FFLS,94.76
28,B00836Y6B2,Nokia,Nokia Lumia 900 Black Factory Unlocked,https://www.amazon.com/Nokia-Lumia-900-Factory-Unlocked/dp/B00836Y6B2,3.2,929.0,109.98,http://www.amazon.com/reviews/B00836Y6B2,106.68
30,B0096DERAG,Motorola,Motorola MC75A Hand Held Computer Windows Mobile 6.5 MC75A8-PYFSWQRA9WR,https://www.amazon.com/Motorola-Computer-Windows-Mobile-MC75A8-PYFSWQRA9WR/dp/B0096DERAG,1.0,1.0,499.95,http://www.amazon.com/reviews/B0096DERAG,484.95
31,B0096QYH80,Motorola,"Motorola Droid RAZR M XT907 Verizon Wireless, 8GB, White",https://www.amazon.com/Motorola-Droid-RAZR-Verizon-Wireless/dp/B0096QYH80,3.0,488.0,349.99,http://www.amazon.com/reviews/B0096QYH80,339.49
32,B009LRMQTG,Motorola,Telcel America Motorola Pre-Paid Cell Phone - Motogo! EX431G - Black,https://www.amazon.com/Telcel-America-Motorola-Pre-Paid-Phone/dp/B009LRMQTG,3.9,196.0,99.99,http://www.amazon.com/reviews/B009LRMQTG,96.99
33,B00A2V7BA4,Nokia,"Nokia Lumia 920, Black 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Black-32GB/dp/B00A2V7BA4,3.4,468.0,209.67,http://www.amazon.com/reviews/B00A2V7BA4,203.38
34,B00A2V7ULY,Nokia,"Nokia Lumia 920, Yellow 32GB (AT&T)",https://www.amazon.com/Nokia-Lumia-920-Yellow-32GB/dp/B00A2V7ULY,3.0,45.0,184.18,http://www.amazon.com/reviews/B00A2V7ULY,178.65
35,B00A408AF8,Samsung,"Samsung Galaxy Express, Gray 8GB (AT&T)",https://www.amazon.com/Samsung-Galaxy-Express-Gray-8GB/dp/B00A408AF8,2.9,8.0,389.28,http://www.amazon.com/reviews/B00A408AF8,377.6
36,B00A7F57EM,Nokia,Nokia Lumia 822 16GB Windows Phone Black - Verizon,https://www.amazon.com/Nokia-Lumia-Windows-Phone-Black/dp/B00A7F57EM,3.4,62.0,204.16,http://www.amazon.com/reviews/B00A7F57EM,198.04
38,B00ACZ0DUA,Nokia,Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,https://www.amazon.com/Nokia-Unlocked-Windows-Smartphone-Optics/dp/B00ACZ0DUA,3.0,74.0,182.25,http://www.amazon.com/reviews/B00ACZ0DUA,176.78
39,B00B5081MI,Samsung,"Samsung A157 Unlocked GSM Cell Phone with Internet Browser, 3G Capabilities, SMS & MMS and Speakerphone - Black",https://www.amazon.com/Samsung-Unlocked-Internet-Capabilities-Speakerphone/dp/B00B5081MI,2.4,49.0,114.99,http://www.amazon.com/reviews/B00B5081MI,111.54
40,B00BV1MVJ0,Samsung,"Samsung Galaxy S4 GT-I9500 Factory Unlocked Cellphone, 16GB, White",https://www.amazon.com/Samsung-GT-I9500-Factory-Unlocked-Cellphone/dp/B00BV1MVJ0,3.8,1.0,144.71,http://www.amazon.com/reviews/B00BV1MVJ0,140.37
46,B00D35Z6OE,Huawei,Huawei Glory Android Prepaid Phone (Net10),https://www.amazon.com/Huawei-Glory-Android-Prepaid-Phone/dp/B00D35Z6OE,3.1,36.0,27.9,http://www.amazon.com/reviews/B00D35Z6OE,27.06
47,B00D99ZBR6,Samsung,Samsung Galaxy Prevail II (Boost Mobile) (Discontinued by Manufacturer),https://www.amazon.com/Samsung-Prevail-II-Discontinued-Manufacturer/dp/B00D99ZBR6,3.5,314.0,89.0,http://www.amazon.com/reviews/B00D99ZBR6,86.33
48,B00E45043A,Nokia,Nokia Lumia 520 (AT&T Go Phone) No Annual Contract (Discontinued by Manufacturer),https://www.amazon.com/Nokia-Lumia-520-Discontinued-Manufacturer/dp/B00E45043A,3.8,4.0,59.99,http://www.amazon.com/reviews/B00E45043A,58.19
49,B00E6FGSHY,Samsung,"Samsung Galaxy S4, White Frost 16GB (AT&T)",https://www.amazon.com/Samsung-Galaxy-S4-White-Frost/dp/B00E6FGSHY,3.7,641.0,154.97,http://www.amazon.com/reviews/B00E6FGSHY,150.32
52,B00F1HVZ0Q,Samsung,Samsung Galaxy S4 M919 16GB T-Mobile 4G LTE Smartphone - Black Mist,https://www.amazon.com/Samsung-Galaxy-M919-T-Mobile-Smartphone/dp/B00F1HVZ0Q,3.7,111.0,229.99,http://www.amazon.com/reviews/B00F1HVZ0Q,223.09
54,B00F3JPKCG,Nokia,"Nokia Lumia 925, Black 16GB (AT&T)",https://www.amazon.com/Nokia-Lumia-925-Black-16GB/dp/B00F3JPKCG,2.7,46.0,54.99,http://www.amazon.com/reviews/B00F3JPKCG,53.34
55,B00F9RRVUG,Samsung,Samsung a157V (AT&T Go Phone) No Annual Contract,https://www.amazon.com/Samsung-a157V-Phone-Annual-Contract/dp/B00F9RRVUG,3.5,299.0,102.0,http://www.amazon.com/reviews/B00F9RRVUG,98.94
56,B00FTV382C,Samsung,"SAMSUNG GALAXY NOTE 3 , T-Mobile (locked) white",https://www.amazon.com/SAMSUNG-GALAXY-T-Mobile-locked-white/dp/B00FTV382C,3.4,85.0,299.0,http://www.amazon.com/reviews/B00FTV382C,290.03
57,B00G9G0HTI,Samsung,"Samsung ATIV S Neo I187 (16GB, 1GB RAM) 4.77"" Display | Dual Camera | 2,000 mAh Battery | Windows 8.1 SmartPhone | 4G LTE | GSM Unlocked | Royal Blue",https://www.amazon.com/Samsung-ATIV-Neo-Royal-Blue/dp/B00G9G0HTI,4.0,10.0,79.0,http://www.amazon.com/reviews/B00G9G0HTI,76.63
58,B00HE5834Y,Motorola,Motorola Droid Ultra XT1080 16GB 4G LTE Android Smartphone W/ 10MP Camera - Black,https://www.amazon.com/Motorola-XT1080-Android-Smartphone-Camera/dp/B00HE5834Y,3.5,30.0,249.99,http://www.amazon.com/reviews/B00HE5834Y,242.49
59,B00HPP3QD6,Motorola,Moto G - Verizon Prepaid Phone (Verizon Prepaid Only),https://www.amazon.com/Moto-Verizon-Prepaid-Phone-Only/dp/B00HPP3QD6,4.0,773.0,64.99,http://www.amazon.com/reviews/B00HPP3QD6,63.04
61,B00I2KY5TM,Nokia,Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - White,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Smartphone/dp/B00I2KY5TM,3.5,13.0,159.99,http://www.amazon.com/reviews/B00I2KY5TM,155.19
62,B00IZ1X21K,Samsung,"Samsung Galaxy S5, G900P 16GB White - Sprint",https://www.amazon.com/Samsung-Galaxy-S5-G900P-White/dp/B00IZ1X21K,3.7,5.0,269.99,http://www.amazon.com/reviews/B00IZ1X21K,261.89
68,B00K0NS0P4,Motorola,"Motorola Moto G (1st Generation) Unlocked Cellphone, 8GB, White",https://www.amazon.com/Motorola-Moto-Generation-Unlocked-Cellphone/dp/B00K0NS0P4,4.0,1.0,209.75,http://www.amazon.com/reviews/B00K0NS0P4,203.46
69,B00KM10ITK,Nokia,Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,https://www.amazon.com/Nokia-Lumia-Unlocked-Windows-Quad-Core/dp/B00KM10ITK,3.5,693.0,103.98,http://www.amazon.com/reviews/B00KM10ITK,100.86
71,B00LIYEMTC,Sony,Sony Xperia Z2 - Unlocked (White),https://www.amazon.com/MOBILE-1281-9167-XPERIA-WHITE-D6502/dp/B00LIYEMTC,3.2,5.0,606.3,http://www.amazon.com/reviews/B00LIYEMTC,588.11
72,B00MWI4HW0,Motorola,"Motorola Moto G (2nd generation) Unlocked Cellphone, 8GB, Black",https://www.amazon.com/Motorola-2nd-generation-Unlocked-Cellphone/dp/B00MWI4HW0,4.1,3.0,99.0,http://www.amazon.com/reviews/B00MWI4HW0,96.03
76,B00NKR9MJA,Samsung,"Samsung Galaxy Note 4, Frosted White 32GB (Sprint)",https://www.amazon.com/Samsung-Galaxy-Note-Frosted-Sprint/dp/B00NKR9MJA,3.2,227.0,259.98,http://www.amazon.com/reviews/B00NKR9MJA,252.18
79,B00O15MWOM,Nokia,Nokia Lumia 530 White - No Contract (T-Mobile),https://www.amazon.com/Nokia-Lumia-530-White-Contract/dp/B00O15MWOM,3.2,378.0,133.28,http://www.amazon.com/reviews/B00O15MWOM,129.28
80,B00O2ALRNS,Samsung,"Samsung Galaxy S4 SGH-I337 USA GSM Unlocked Cellphone, 16GB, Frost White",https://www.amazon.com/Samsung-Galaxy-SGH-I337-Unlocked-Cellphone/dp/B00O2ALRNS,2.8,175.0,154.97,http://www.amazon.com/reviews/B00O2ALRNS,150.32
81,B00O2SW2IY,Motorola,Verizon 4G LTE Moto Luge by Motorola Prepaid Smartphone,https://www.amazon.com/Verizon-Moto-Motorola-Prepaid-Smartphone/dp/B00O2SW2IY,3.1,31.0,74.98,http://www.amazon.com/reviews/B00O2SW2IY,72.73
82,B00OEK6TWU,Samsung,Samsung Galaxy Note 3 N900A 32GB Unlocked GSM Octa-Core Smartphone w/ 13MP Camera - Black,https://www.amazon.com/Samsung-Galaxy-Note-Unlocked-Cellphone/dp/B00OEK6TWU,3.6,431.0,194.0,http://www.amazon.com/reviews/B00OEK6TWU,188.18
83,B00OZTSY6Y,Motorola,"Motorola DROID Turbo XT1254, Black Ballistic Nylon 32GB (Verizon Wireless)",https://www.amazon.com/Motorola-DROID-Turbo-Ballistic-Wireless/dp/B00OZTSY6Y,3.6,545.0,149.99,http://www.amazon.com/reviews/B00OZTSY6Y,145.49
84,B00PLBFPAS,Nokia,"Nokia Lumia 630 Windows Prepaid SmartPhone, Carrier Locked to Cricket Wireless, No Contract",https://www.amazon.com/Nokia-Windows-SmartPhone-Wireless-Contract/dp/B00PLBFPAS,3.3,14.0,129.99,http://www.amazon.com/reviews/B00PLBFPAS,126.09
85,B00QFZOYFG,Samsung,Samsung Solstice II A817 Touch Screen (AT&T) No Contract,https://www.amazon.com/Samsung-Solstice-Touch-Screen-Contract/dp/B00QFZOYFG,3.3,4.0,119.99,http://www.amazon.com/reviews/B00QFZOYFG,116.39
87,B00SIB3HS0,Samsung,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE Quad-Core Smartphone - White Frost,https://www.amazon.com/Samsung-Galaxy-Unlocked-Quad-Core-Smartphone/dp/B00SIB3HS0,2.6,32.0,169.93,http://www.amazon.com/reviews/B00SIB3HS0,164.83
92,B00V8STWY8,Apple,"Apple iPad Air MF529LL/A (32GB, Wi-Fi + at&T, White with Silver) (Renewed)",https://www.amazon.com/Apple-MF529LL-Wi-Fi-Silver-Renewed/dp/B00V8STWY8,2.7,6.0,219.95,http://www.amazon.com/reviews/B00V8STWY8,213.35
95,B00WF988BW,Samsung,Samsung Convoy 3 SCH-U680 Rugged 3G Cell Phone Verizon Wireless,https://www.amazon.com/Samsung-Convoy-SCH-U680-Verizon-Wireless/dp/B00WF988BW,3.7,264.0,169.98,http://www.amazon.com/reviews/B00WF988BW,164.88
96,B00WHE2WCG,Samsung,Samsung Galaxy S6 G920A 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,https://www.amazon.com/Samsung-G920A-Unlocked-Octa-Core-Smartphone/dp/B00WHE2WCG,2.9,338.0,219.88,http://www.amazon.com/reviews/B00WHE2WCG,213.28
97,B00WIYFBWI,Samsung,Samsung Galaxy S6 Edge G925F 32GB Unlocked Phone - Retail Packaging - Black Sapphire,https://www.amazon.com/Samsung-Galaxy-G925F-Unlocked-Phone/dp/B00WIYFBWI,2.3,7.0,630.71,http://www.amazon.com/reviews/B00WIYFBWI,611.79
100,B00XQVDW6Y,Motorola,Motorola Moto E LTE - No Contract Phone (U.S. Cellular),https://www.amazon.com/Motorola-Moto-LTE-Contract-Cellular/dp/B00XQVDW6Y,3.7,64.0,89.99,http://www.amazon.com/reviews/B00XQVDW6Y,87.29
101,B00ZE8HRYK,Samsung,"Samsung Galaxy S6 Active, 32 GB , Grey (AT&T)",https://www.amazon.com/Samsung-Galaxy-S6-Active-Grey/dp/B00ZE8HRYK,3.7,325.0,585.28,http://www.amazon.com/reviews/B00ZE8HRYK,567.72
103,B010V43VFA,Sony,Sony Experia Z3+ 4G LTE Unlocked 32GB Octa Core 3GB RAM E6553 (LTE USA Latin Caribbean Europe) Waterproof 23 MP No Warranty (White),https://www.amazon.com/Sony-Xperia-Z3-5-2-Inch-Smartphone/dp/B010V43VFA,3.0,41.0,144.9,http://www.amazon.com/reviews/B010V43VFA,140.55
106,B013XAPUW6,Samsung,"Samsung Galaxy Note 5, Black  64GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-Note-Verizon-Wireless/dp/B013XAPUW6,3.6,799.0,399.99,http://www.amazon.com/reviews/B013XAPUW6,387.99
107,B014GCG150,Samsung,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",https://www.amazon.com/Samsung-SM-J500H-Unlocked-Smartphone-International/dp/B014GCG150,4.1,645.0,148.98,http://www.amazon.com/reviews/B014GCG150,144.51
108,B014V5XDV2,Samsung,Samsung Galaxy S6 G920v 32GB Verizon Wireless CDMA Smartphone - Gold Platinum (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Wireless-Smartphone/dp/B014V5XDV2,3.2,90.0,121.46,http://www.amazon.com/reviews/B014V5XDV2,117.82
